id;type;model;size;diameter;Q_min;Q_max;P_min;P_max;N_y_kW;eta;price;status;corrected;eff_imputed;error
10566;ВЦ;ВЦ 30-160-050-1;ВЦ 30-160-050;500;3949.00;26495.00;248.00;2115.00;0.3700;0.7352;291300;CORRECT;0;1;OK
10567;Ц;Ц 35-200-063-1;Ц 35-200-063;630;2548.00;3065.00;459.00;2156.00;5.5000;0.0591;207600;NEEDS CHECK;0;1;OK
10568;ВР;ВР 50-315-125-1;ВР 50-315-125;1000;2423.00;14453.00;527.00;3609.00;0.2500;1.4188;178200;NEEDS CHECK;0;1;OK
10569;ВКОП;ВКОП 30-160-040-1;ВКОП 30-160-040;400;2219.00;15934.00;131.00;2071.00;0.2500;0.3230;99600;CORRECT;0;1;OK
10570;ВО;ВО 50-315-125-1;ВО 50-315-125;1000;664.00;4556.00;168.00;2069.00;0.7500;0.0413;161200;CORRECT;0;1;OK
10571;ВКОП;ВКОП 50-315-125-5;ВКОП 50-315-125;1000;2786.00;30426.00;129.00;2042.00;0.5500;0.1815;173100;CORRECT;0;1;OK
10572;ВР;ВР 40-250-080-5;ВР 40-250-080;800;1759.00;13978.00;472.00;1585.00;0.2500;0.9225;78300;CORRECT;0;1;OK
10573;УВО;УВО 30-160-040-3;УВО 30-160-040;400;1390.00;6145.00;448.00;3458.00;0.2500;0.6919;274400;CORRECT;0;1;OK
10574;УВО;УВО 56-355-140-2;УВО 56-355-140;1120;3688.00;13720.00;116.00;669.00;2.2000;0.0540;152800;CORRECT;0;1;OK
10575;ВР;ВР 56-355-140-2;ВР 56-355-140;1120;1440.00;23592.00;111.00;661.00;1.1000;0.0404;211200;CORRECT;0;1;OK
10576;ВР;ВР 50-315-125-4;ВР 50-315-125;1000;1987.00;7221.00;321.00;3454.00;4.0000;0.0443;111500;CORRECT;0;1;OK
10577;ВО;ВО 56-355-140-1;ВО 56-355-140;1120;2838.00;17278.00;340.00;907.00;11.0000;0.0244;86500;NEEDS CHECK;0;1;OK
10578;ВЦ;ВЦ 45-280-100-3;ВЦ 45-280-100;900;1839.00;4135.00;269.00;2442.00;15.0000;0.0092;227200;NEEDS CHECK;0;1;OK
10579;ВКОП;ВКОП 50-315-125-3;ВКОП 50-315-125;1000;2712.00;8088.00;283.00;1476.00;11.0000;0.0194;249900;NEEDS CHECK;0;1;OK
10580;ВР;ВР 30-160-050-1;ВР 30-160-050;500;3663.00;28855.00;547.00;1771.00;2.2000;0.2530;215200;CORRECT;0;1;OK
10581;ВО;ВО 56-355-140-2;ВО 56-355-140;1120;603.00;15296.00;316.00;2743.00;15.0000;0.0035;50000;NEEDS CHECK;0;1;OK
10582;ВЦ;ВЦ 30-160-040-3;ВЦ 30-160-040;400;2844.00;30263.00;334.00;807.00;0.3700;0.7131;156700;CORRECT;0;1;OK
10583;ВЦ;ВЦ 50-315-125-1;ВЦ 50-315-125;1000;1116.00;22648.00;337.00;3011.00;2.2000;0.0475;171900;CORRECT;0;1;OK
10584;Ц;Ц 30-160-040-1;Ц 30-160-040;400;2233.00;20536.00;86.00;2753.00;3.0000;0.0178;269500;CORRECT;0;1;OK
10585;УВО;УВО 56-355-140-3;УВО 56-355-140;1120;2054.00;27054.00;424.00;693.00;0.3700;0.6538;321200;CORRECT;0;1;OK
10586;ВО;ВО 30-160-040-3;ВО 30-160-040;400;636.00;23926.00;370.00;3016.00;1.1000;0.0594;193600;CORRECT;0;1;OK
10587;ВЦ;ВЦ 35-200-063-4;ВЦ 35-200-063;630;1184.00;9486.00;313.00;3238.00;0.7500;0.1373;290700;CORRECT;0;1;OK
10588;ВО;ВО 40-250-080-5;ВО 40-250-080;800;2157.00;3785.00;136.00;2909.00;2.2000;0.0370;233800;CORRECT;0;1;OK
10589;ВО;ВО 56-355-140-3;ВО 56-355-140;1120;3627.00;12037.00;118.00;2894.00;15.0000;0.0079;298500;NEEDS CHECK;0;1;OK
10590;ВР;ВР 30-160-040-3;ВР 30-160-040;400;216.00;26771.00;617.00;1544.00;3.0000;0.0123;88300;CORRECT;0;1;OK
10591;Ц;Ц 30-160-040-5;Ц 30-160-040;400;1541.00;22402.00;447.00;2778.00;5.5000;0.0348;279700;CORRECT;0;1;OK
10592;ВР;ВР 50-315-125-1;ВР 50-315-125;1000;3221.00;24042.00;407.00;1149.00;5.5000;0.0662;216700;CORRECT;0;1;OK
10593;Ц;Ц 56-355-140-3;Ц 56-355-140;1120;333.00;20459.00;398.00;2426.00;5.5000;0.0067;308200;CORRECT;0;1;OK
10594;ВКОП;ВКОП 45-280-100-3;ВКОП 45-280-100;900;2030.00;26448.00;196.00;1845.00;2.2000;0.0502;71000;CORRECT;0;1;OK
10595;ВЦ;ВЦ 30-160-050-5;ВЦ 30-160-050;500;2680.00;23991.00;216.00;1445.00;0.3700;0.4346;94700;CORRECT;0;1;OK
10596;ВКОП;ВКОП 45-280-100-3;ВКОП 45-280-100;900;3730.00;13057.00;76.00;2952.00;11.0000;0.0072;244800;NEEDS CHECK;0;1;OK
10597;ВО;ВО 50-315-125-4;ВО 50-315-125;1000;2300.00;23970.00;66.00;2207.00;4.0000;0.0105;73200;CORRECT;0;1;OK
10598;ВЦ;ВЦ 45-280-100-2;ВЦ 45-280-100;900;564.00;26037.00;165.00;829.00;7.5000;0.0034;286300;NEEDS CHECK;0;1;OK
10599;УВО;УВО 35-200-063-5;УВО 35-200-063;630;771.00;19437.00;192.00;898.00;0.7500;0.0548;87600;CORRECT;0;1;OK
10600;ВО;ВО 35-200-063-4;ВО 35-200-063;630;2190.00;19020.00;180.00;1648.00;0.2500;0.4380;157200;CORRECT;0;1;OK
10601;УВО;УВО 56-355-140-3;УВО 56-355-140;1120;3299.00;17853.00;166.00;1955.00;0.5500;0.2766;286400;CORRECT;0;1;OK
10602;Ц;Ц 30-160-040-3;Ц 30-160-040;400;576.00;7284.00;325.00;1089.00;3.0000;0.0173;304200;NEEDS CHECK;0;1;OK
10603;ВО;ВО 30-160-050-2;ВО 30-160-050;500;1492.00;23309.00;543.00;1545.00;11.0000;0.0205;178300;CORRECT;0;1;OK
10604;ВО;ВО 56-355-140-1;ВО 56-355-140;1120;2969.00;13611.00;194.00;292.00;5.5000;0.0291;142000;NEEDS CHECK;0;1;OK
10605;ВКОП;ВКОП 40-250-080-5;ВКОП 40-250-080;800;1176.00;17442.00;307.00;815.00;1.5000;0.0669;311400;CORRECT;0;1;OK
10606;ВЦ;ВЦ 30-160-040-5;ВЦ 30-160-040;400;3103.00;23802.00;334.00;971.00;1.5000;0.1919;217600;CORRECT;0;1;OK
10607;УВО;УВО 30-160-050-3;УВО 30-160-050;500;1126.00;22630.00;42.00;3229.00;5.5000;0.0024;233100;CORRECT;0;1;OK
10608;Ц;Ц 56-355-140-5;Ц 56-355-140;1120;2213.00;18912.00;269.00;1938.00;1.1000;0.1503;140400;CORRECT;0;1;OK
10609;ВЦ;ВЦ 30-160-050-4;ВЦ 30-160-050;500;2596.00;14506.00;504.00;1164.00;0.7500;0.4846;97100;CORRECT;0;1;OK
10610;ВЦ;ВЦ 50-315-125-1;ВЦ 50-315-125;1000;722.00;20325.00;192.00;590.00;0.7500;0.0513;99300;CORRECT;0;1;OK
10611;ВКОП;ВКОП 50-315-125-1;ВКОП 50-315-125;1000;1180.00;23162.00;252.00;509.00;0.3700;0.2232;294200;CORRECT;0;1;OK
10612;ВР;ВР 30-160-050-3;ВР 30-160-050;500;3333.00;25997.00;85.00;864.00;1.1000;0.0715;191200;CORRECT;0;1;OK
10613;УВО;УВО 56-355-140-3;УВО 56-355-140;1120;3114.00;27590.00;146.00;894.00;0.7500;0.1684;111100;CORRECT;0;1;OK
10614;ВО;ВО 30-160-050-2;ВО 30-160-050;500;3912.00;5505.00;611.00;2643.00;15.0000;0.0443;319500;NEEDS CHECK;0;1;OK
10615;ВР;ВР 50-315-125-4;ВР 50-315-125;1000;442.00;26112.00;629.00;1925.00;0.7500;0.1030;99900;CORRECT;0;1;OK
10616;ВО;ВО 40-250-080-1;ВО 40-250-080;800;2357.00;14432.00;615.00;2465.00;4.0000;0.1007;296500;CORRECT;0;1;OK
10617;УВО;УВО 30-160-050-1;УВО 30-160-050;500;1122.00;5279.00;474.00;3557.00;4.0000;0.0369;118600;CORRECT;0;1;OK
10618;ВЦ;ВЦ 50-315-125-1;ВЦ 50-315-125;1000;2312.00;3025.00;650.00;1556.00;3.0000;0.1391;240200;NEEDS CHECK;0;1;OK
10619;ВКОП;ВКОП 45-280-100-2;ВКОП 45-280-100;900;505.00;15722.00;596.00;1881.00;1.1000;0.0760;330400;CORRECT;0;1;OK
10620;УВО;УВО 56-355-140-2;УВО 56-355-140;1120;2413.00;3015.00;242.00;2111.00;7.5000;0.0216;274400;NEEDS CHECK;0;1;OK
10621;Ц;Ц 56-355-140-2;Ц 56-355-140;1120;2427.00;6967.00;138.00;1102.00;15.0000;0.0062;278500;NEEDS CHECK;0;1;OK
10622;ВКОП;ВКОП 50-315-125-3;ВКОП 50-315-125;1000;2554.00;11789.00;445.00;1187.00;1.1000;0.2870;209100;CORRECT;0;1;OK
10623;ВР;ВР 30-160-040-4;ВР 30-160-040;400;3707.00;20206.00;55.00;168.00;1.5000;0.0378;231600;NEEDS CHECK;0;1;OK
10624;ВР;ВР 50-315-125-5;ВР 50-315-125;1000;2324.00;7089.00;249.00;1379.00;4.0000;0.0402;98000;NEEDS CHECK;0;1;OK
10625;Ц;Ц 30-160-040-5;Ц 30-160-040;400;312.00;22692.00;608.00;1391.00;5.5000;0.0096;166800;CORRECT;0;1;OK
10626;УВО;УВО 35-200-063-1;УВО 35-200-063;630;3501.00;8466.00;587.00;1785.00;3.0000;0.1903;335100;CORRECT;0;1;OK
10627;ВО;ВО 35-200-063-5;ВО 35-200-063;630;2191.00;26818.00;402.00;1349.00;3.0000;0.0816;239500;CORRECT;0;1;OK
10628;ВЦ;ВЦ 56-355-140-3;ВЦ 56-355-140;1120;610.00;11632.00;280.00;1216.00;11.0000;0.0043;278900;NEEDS CHECK;0;1;OK
10629;ВКОП;ВКОП 40-250-080-4;ВКОП 40-250-080;800;1904.00;24721.00;545.00;844.00;7.5000;0.0384;255500;CORRECT;0;1;OK
10630;ВО;ВО 56-355-140-2;ВО 56-355-140;1120;571.00;4343.00;626.00;958.00;11.0000;0.0090;93900;NEEDS CHECK;0;1;OK
10631;ВКОП;ВКОП 45-280-100-3;ВКОП 45-280-100;900;1580.00;26445.00;265.00;419.00;5.5000;0.0211;301900;NEEDS CHECK;0;1;OK
10632;ВО;ВО 50-315-125-1;ВО 50-315-125;1000;3644.00;10380.00;301.00;3157.00;0.2500;1.2187;300600;NEEDS CHECK;0;1;OK
10633;ВЦ;ВЦ 45-280-100-1;ВЦ 45-280-100;900;2110.00;2885.00;260.00;2299.00;5.5000;0.0277;155700;NEEDS CHECK;0;1;OK
10634;ВКОП;ВКОП 40-250-080-1;ВКОП 40-250-080;800;3520.00;21664.00;634.00;1245.00;0.2500;2.4796;195300;NEEDS CHECK;0;1;OK
10635;ВР;ВР 45-280-100-2;ВР 45-280-100;900;384.00;16508.00;187.00;632.00;2.2000;0.0091;186700;CORRECT;0;1;OK
10636;ВЦ;ВЦ 50-315-125-3;ВЦ 50-315-125;1000;720.00;11003.00;481.00;2820.00;1.1000;0.0875;172800;CORRECT;0;1;OK
10637;ВО;ВО 35-200-063-3;ВО 35-200-063;630;448.00;26106.00;474.00;1869.00;0.5500;0.1072;57600;CORRECT;0;1;OK
10638;ВР;ВР 50-315-125-2;ВР 50-315-125;1000;1775.00;28721.00;491.00;3098.00;7.5000;0.0323;112800;CORRECT;0;1;OK
10639;ВКОП;ВКОП 56-355-140-4;ВКОП 56-355-140;1120;850.00;25861.00;75.00;2670.00;1.5000;0.0118;332600;CORRECT;0;1;OK
10640;Ц;Ц 45-280-100-1;Ц 45-280-100;900;3669.00;11841.00;361.00;3259.00;11.0000;0.0334;50800;CORRECT;0;1;OK
10641;УВО;УВО 30-160-040-5;УВО 30-160-040;400;2675.00;27866.00;464.00;2724.00;15.0000;0.0230;182900;CORRECT;0;1;OK
10642;ВР;ВР 35-200-063-4;ВР 35-200-063;630;1537.00;25107.00;497.00;3594.00;11.0000;0.0193;327300;CORRECT;0;1;OK
10643;ВКОП;ВКОП 56-355-140-4;ВКОП 56-355-140;1120;1279.00;11426.00;229.00;416.00;1.5000;0.0542;74100;CORRECT;0;1;OK
10644;Ц;Ц 35-200-063-1;Ц 35-200-063;630;3859.00;16480.00;373.00;2142.00;3.0000;0.1333;50000;CORRECT;0;1;OK
10645;УВО;УВО 56-355-140-2;УВО 56-355-140;1120;398.00;4733.00;443.00;3138.00;3.0000;0.0163;172200;CORRECT;0;1;OK
10646;ВКОП;ВКОП 30-160-040-1;ВКОП 30-160-040;400;1117.00;10054.00;120.00;1411.00;0.2500;0.1489;327500;CORRECT;0;1;OK
10647;ВКОП;ВКОП 40-250-080-4;ВКОП 40-250-080;800;278.00;19485.00;113.00;1206.00;15.0000;0.0006;187400;NEEDS CHECK;0;1;OK
10648;ВЦ;ВЦ 35-200-063-3;ВЦ 35-200-063;630;2326.00;11259.00;45.00;295.00;0.2500;0.1163;199000;CORRECT;0;1;OK
10649;ВКОП;ВКОП 30-160-040-3;ВКОП 30-160-040;400;3121.00;17132.00;300.00;1819.00;1.1000;0.2364;287200;CORRECT;0;1;OK
10650;ВЦ;ВЦ 45-280-100-2;ВЦ 45-280-100;900;1411.00;25890.00;588.00;2443.00;1.5000;0.1536;234400;CORRECT;0;1;OK
10651;ВЦ;ВЦ 30-160-040-3;ВЦ 30-160-040;400;3866.00;22440.00;634.00;3162.00;0.5500;1.2379;252700;NEEDS CHECK;0;1;OK
10652;ВЦ;ВЦ 30-160-050-3;ВЦ 30-160-050;500;2016.00;16345.00;101.00;491.00;0.7500;0.0754;65700;CORRECT;0;1;OK
10653;Ц;Ц 40-250-080-5;Ц 40-250-080;800;1557.00;26255.00;121.00;536.00;4.0000;0.0131;134400;NEEDS CHECK;0;1;OK
10654;Ц;Ц 30-160-040-4;Ц 30-160-040;400;1645.00;7941.00;421.00;716.00;4.0000;0.0481;106600;NEEDS CHECK;0;1;OK
10655;ВР;ВР 45-280-100-3;ВР 45-280-100;900;2664.00;3901.00;355.00;1389.00;0.3700;0.7100;56200;CORRECT;0;1;OK
10656;ВЦ;ВЦ 56-355-140-1;ВЦ 56-355-140;1120;3378.00;20172.00;302.00;643.00;7.5000;0.0378;188900;NEEDS CHECK;0;1;OK
10657;ВЦ;ВЦ 56-355-140-4;ВЦ 56-355-140;1120;3709.00;29317.00;436.00;1258.00;15.0000;0.0299;65900;NEEDS CHECK;0;1;OK
10658;Ц;Ц 30-160-050-2;Ц 30-160-050;500;3069.00;11679.00;164.00;2605.00;3.0000;0.0466;292300;CORRECT;0;1;OK
10659;ВКОП;ВКОП 30-160-050-3;ВКОП 30-160-050;500;1458.00;14270.00;142.00;1884.00;4.0000;0.0144;198300;CORRECT;0;1;OK
10660;ВР;ВР 40-250-080-5;ВР 40-250-080;800;1917.00;11685.00;414.00;3581.00;7.5000;0.0294;139300;CORRECT;0;1;OK
10661;ВР;ВР 50-315-125-3;ВР 50-315-125;1000;544.00;22811.00;595.00;1578.00;0.5500;0.1635;80200;CORRECT;0;1;OK
10662;ВКОП;ВКОП 56-355-140-2;ВКОП 56-355-140;1120;3738.00;18784.00;170.00;1333.00;11.0000;0.0160;191300;NEEDS CHECK;0;1;OK
10663;ВЦ;ВЦ 50-315-125-5;ВЦ 50-315-125;1000;3546.00;27319.00;200.00;2618.00;3.0000;0.0657;215100;CORRECT;0;1;OK
10664;УВО;УВО 30-160-040-3;УВО 30-160-040;400;3949.00;31791.00;346.00;2567.00;5.5000;0.0690;55400;CORRECT;0;1;OK
10665;ВКОП;ВКОП 45-280-100-3;ВКОП 45-280-100;900;1774.00;13407.00;597.00;1691.00;2.2000;0.1337;126000;CORRECT;0;1;OK
10666;Ц;Ц 50-315-125-3;Ц 50-315-125;1000;2495.00;27290.00;555.00;2629.00;4.0000;0.0962;294800;CORRECT;0;1;OK
10667;ВО;ВО 40-250-080-4;ВО 40-250-080;800;2928.00;24353.00;528.00;2290.00;15.0000;0.0286;291400;CORRECT;0;1;OK
10668;ВО;ВО 40-250-080-5;ВО 40-250-080;800;385.00;11424.00;294.00;1467.00;0.5500;0.0572;103400;CORRECT;0;1;OK
10669;УВО;УВО 30-160-040-5;УВО 30-160-040;400;2061.00;6578.00;473.00;1042.00;4.0000;0.0677;279000;NEEDS CHECK;0;1;OK
10670;ВР;ВР 40-250-080-4;ВР 40-250-080;800;3504.00;19002.00;482.00;2273.00;11.0000;0.0426;75000;CORRECT;0;1;OK
10671;Ц;Ц 45-280-100-1;Ц 45-280-100;900;2609.00;7057.00;234.00;1778.00;0.5500;0.3083;177700;CORRECT;0;1;OK
10672;ВО;ВО 35-200-063-5;ВО 35-200-063;630;2894.00;24648.00;255.00;768.00;3.0000;0.0683;305100;CORRECT;0;1;OK
10673;ВКОП;ВКОП 45-280-100-3;ВКОП 45-280-100;900;1922.00;27064.00;498.00;1852.00;5.5000;0.0483;58700;CORRECT;0;1;OK
10674;Ц;Ц 35-200-063-4;Ц 35-200-063;630;3205.00;29468.00;257.00;3312.00;5.5000;0.0416;262900;CORRECT;0;1;OK
10675;ВЦ;ВЦ 30-160-040-3;ВЦ 30-160-040;400;3705.00;13297.00;496.00;2501.00;3.0000;0.1702;187400;CORRECT;0;1;OK
10676;ВКОП;ВКОП 35-200-063-4;ВКОП 35-200-063;630;3664.00;19501.00;96.00;698.00;1.5000;0.0651;54500;CORRECT;0;1;OK
10677;Ц;Ц 30-160-040-3;Ц 30-160-040;400;1709.00;11452.00;302.00;2882.00;1.1000;0.1303;327100;CORRECT;0;1;OK
10678;ВР;ВР 40-250-080-3;ВР 40-250-080;800;741.00;13371.00;438.00;3068.00;0.7500;0.1202;180400;CORRECT;0;1;OK
10679;ВР;ВР 50-315-125-5;ВР 50-315-125;1000;1302.00;13498.00;384.00;3434.00;1.5000;0.0926;293100;CORRECT;0;1;OK
10680;ВЦ;ВЦ 56-355-140-4;ВЦ 56-355-140;1120;1062.00;9492.00;386.00;3261.00;1.1000;0.1035;46600;CORRECT;0;1;OK
10681;Ц;Ц 35-200-063-1;Ц 35-200-063;630;2515.00;14204.00;260.00;350.00;7.5000;0.0242;129100;NEEDS CHECK;0;1;OK
10682;ВЦ;ВЦ 50-315-125-4;ВЦ 50-315-125;1000;735.00;18535.00;186.00;2180.00;2.2000;0.0173;216400;CORRECT;0;1;OK
10683;Ц;Ц 45-280-100-5;Ц 45-280-100;900;2239.00;4711.00;608.00;3038.00;1.1000;0.3438;268500;CORRECT;0;1;OK
10684;ВЦ;ВЦ 30-160-040-2;ВЦ 30-160-040;400;1878.00;16260.00;593.00;770.00;15.0000;0.0206;143200;NEEDS CHECK;0;1;OK
10685;ВЦ;ВЦ 40-250-080-3;ВЦ 40-250-080;800;1282.00;19508.00;216.00;2893.00;15.0000;0.0051;194600;NEEDS CHECK;0;1;OK
10686;ВО;ВО 50-315-125-3;ВО 50-315-125;1000;389.00;2744.00;533.00;3053.00;2.2000;0.0262;271600;CORRECT;0;1;OK
10687;ВР;ВР 30-160-050-4;ВР 30-160-050;500;2230.00;28319.00;518.00;3356.00;4.0000;0.0802;118100;CORRECT;0;1;OK
10688;ВР;ВР 40-250-080-1;ВР 40-250-080;800;1920.00;11854.00;617.00;931.00;5.5000;0.0598;249200;NEEDS CHECK;0;1;OK
10689;ВО;ВО 50-315-125-4;ВО 50-315-125;1000;2583.00;14016.00;62.00;2924.00;3.0000;0.0148;224800;CORRECT;0;1;OK
10690;УВО;УВО 30-160-050-3;УВО 30-160-050;500;347.00;4094.00;437.00;2970.00;0.3700;0.1138;268900;CORRECT;0;1;OK
10691;УВО;УВО 40-250-080-5;УВО 40-250-080;800;453.00;16693.00;561.00;1192.00;0.7500;0.0941;295700;CORRECT;0;1;OK
10692;Ц;Ц 30-160-040-1;Ц 30-160-040;400;2345.00;4919.00;241.00;1174.00;15.0000;0.0105;206400;NEEDS CHECK;0;1;OK
10693;Ц;Ц 45-280-100-1;Ц 45-280-100;900;779.00;8111.00;531.00;1808.00;0.7500;0.1532;271500;CORRECT;0;1;OK
10694;УВО;УВО 56-355-140-2;УВО 56-355-140;1120;3304.00;29364.00;325.00;2928.00;1.1000;0.2712;334500;CORRECT;0;1;OK
10695;ВКОП;ВКОП 30-160-040-4;ВКОП 30-160-040;400;2955.00;22369.00;400.00;2951.00;5.5000;0.0597;106800;CORRECT;0;1;OK
10696;Ц;Ц 50-315-125-2;Ц 50-315-125;1000;2544.00;12891.00;470.00;1596.00;0.2500;1.3285;80700;NEEDS CHECK;0;1;OK
10697;ВКОП;ВКОП 45-280-100-2;ВКОП 45-280-100;900;2466.00;18109.00;136.00;1263.00;2.2000;0.0423;227900;CORRECT;0;1;OK
10698;ВКОП;ВКОП 30-160-040-2;ВКОП 30-160-040;400;312.00;27344.00;233.00;1227.00;5.5000;0.0037;76200;CORRECT;0;1;OK
10699;ВР;ВР 45-280-100-4;ВР 45-280-100;900;1970.00;24751.00;483.00;3180.00;5.5000;0.0481;125800;CORRECT;0;1;OK
10700;ВО;ВО 45-280-100-3;ВО 45-280-100;900;3587.00;10276.00;611.00;3428.00;0.7500;0.8117;297500;CORRECT;0;1;OK
10701;ВР;ВР 56-355-140-3;ВР 56-355-140;1120;3831.00;9541.00;582.00;2683.00;1.1000;0.5630;172000;CORRECT;0;1;OK
10702;ВЦ;ВЦ 50-315-125-4;ВЦ 50-315-125;1000;1188.00;11731.00;603.00;3233.00;15.0000;0.0133;73100;NEEDS CHECK;0;1;OK
10703;Ц;Ц 30-160-050-1;Ц 30-160-050;500;3543.00;27997.00;223.00;2110.00;3.0000;0.0732;116600;CORRECT;0;1;OK
10704;Ц;Ц 56-355-140-1;Ц 56-355-140;1120;2059.00;21415.00;249.00;604.00;2.2000;0.0647;232500;CORRECT;0;1;OK
10705;ВКОП;ВКОП 56-355-140-3;ВКОП 56-355-140;1120;1643.00;8626.00;201.00;1989.00;3.0000;0.0306;121300;CORRECT;0;1;OK
10706;ВР;ВР 56-355-140-3;ВР 56-355-140;1120;2967.00;28830.00;563.00;1620.00;11.0000;0.0422;120200;CORRECT;0;1;OK
10707;ВЦ;ВЦ 45-280-100-4;ВЦ 45-280-100;900;3322.00;27002.00;539.00;3002.00;0.7500;0.6632;312400;CORRECT;0;1;OK
10708;Ц;Ц 45-280-100-5;Ц 45-280-100;900;3608.00;12902.00;648.00;1022.00;15.0000;0.0433;321000;NEEDS CHECK;0;1;OK
10709;ВЦ;ВЦ 40-250-080-2;ВЦ 40-250-080;800;2274.00;18751.00;531.00;1634.00;3.0000;0.1118;327200;CORRECT;0;1;OK
10710;ВЦ;ВЦ 45-280-100-1;ВЦ 45-280-100;900;413.00;10565.00;58.00;1922.00;2.2000;0.0030;131700;CORRECT;0;1;OK
10711;УВО;УВО 40-250-080-5;УВО 40-250-080;800;3453.00;16434.00;361.00;1159.00;11.0000;0.0315;97600;NEEDS CHECK;0;1;OK
10712;Ц;Ц 35-200-063-4;Ц 35-200-063;630;1102.00;4036.00;566.00;821.00;0.5500;0.3150;194700;CORRECT;0;1;OK
10713;ВКОП;ВКОП 35-200-063-1;ВКОП 35-200-063;630;3085.00;3845.00;511.00;979.00;5.5000;0.0796;115500;NEEDS CHECK;0;1;OK
10714;УВО;УВО 56-355-140-3;УВО 56-355-140;1120;1221.00;27500.00;294.00;2213.00;0.2500;0.3989;266400;CORRECT;0;1;OK
10715;ВР;ВР 40-250-080-5;ВР 40-250-080;800;3981.00;7747.00;338.00;2928.00;2.2000;0.1699;232400;CORRECT;0;1;OK
10716;ВР;ВР 30-160-040-1;ВР 30-160-040;400;2585.00;9950.00;418.00;1324.00;0.3700;0.8112;86600;CORRECT;0;1;OK
10717;ВКОП;ВКОП 30-160-040-3;ВКОП 30-160-040;400;2293.00;12693.00;418.00;2088.00;3.0000;0.0887;93000;CORRECT;0;1;OK
10718;ВО;ВО 40-250-080-1;ВО 40-250-080;800;3044.00;5061.00;107.00;2877.00;11.0000;0.0082;189300;NEEDS CHECK;0;1;OK
10719;УВО;УВО 30-160-050-1;УВО 30-160-050;500;3907.00;19185.00;408.00;2157.00;0.2500;1.7712;167200;NEEDS CHECK;0;1;OK
10720;ВКОП;ВКОП 30-160-050-1;ВКОП 30-160-050;500;3090.00;26534.00;495.00;1417.00;3.0000;0.1416;168700;CORRECT;0;1;OK
10721;УВО;УВО 40-250-080-1;УВО 40-250-080;800;541.00;1227.00;140.00;2895.00;1.1000;0.0191;135000;CORRECT;0;1;OK
10722;ВЦ;ВЦ 30-160-050-1;ВЦ 30-160-050;500;3587.00;30265.00;604.00;3179.00;0.5500;1.0942;181800;NEEDS CHECK;0;1;OK
10723;ВКОП;ВКОП 30-160-040-4;ВКОП 30-160-040;400;516.00;7855.00;576.00;2187.00;1.5000;0.0550;268500;CORRECT;0;1;OK
10724;ВЦ;ВЦ 30-160-040-2;ВЦ 30-160-040;400;3950.00;25759.00;360.00;758.00;1.1000;0.3591;223900;CORRECT;0;1;OK
10725;УВО;УВО 50-315-125-1;УВО 50-315-125;1000;3618.00;13186.00;522.00;913.00;0.3700;1.4179;61200;NEEDS CHECK;0;1;OK
10726;ВКОП;ВКОП 35-200-063-3;ВКОП 35-200-063;630;415.00;3631.00;363.00;3470.00;0.7500;0.0558;103900;CORRECT;0;1;OK
10727;УВО;УВО 35-200-063-5;УВО 35-200-063;630;3932.00;31062.00;456.00;744.00;0.5500;0.9056;257900;CORRECT;0;1;OK
10728;УВО;УВО 56-355-140-2;УВО 56-355-140;1120;3472.00;27000.00;320.00;3469.00;3.0000;0.1029;274100;CORRECT;0;1;OK
10729;ВЦ;ВЦ 30-160-040-3;ВЦ 30-160-040;400;1251.00;18214.00;380.00;1970.00;0.5500;0.2401;292500;CORRECT;0;1;OK
10730;ВР;ВР 30-160-040-3;ВР 30-160-040;400;892.00;7272.00;357.00;2048.00;1.1000;0.0804;74800;CORRECT;0;1;OK
10731;ВЦ;ВЦ 45-280-100-3;ВЦ 45-280-100;900;2915.00;27865.00;552.00;2301.00;15.0000;0.0298;302900;CORRECT;0;1;OK
10732;ВР;ВР 56-355-140-3;ВР 56-355-140;1120;3803.00;7772.00;570.00;1272.00;3.0000;0.2007;306600;CORRECT;0;1;OK
10733;ВКОП;ВКОП 56-355-140-1;ВКОП 56-355-140;1120;1429.00;20336.00;611.00;1058.00;2.2000;0.1102;238500;CORRECT;0;1;OK
10734;УВО;УВО 30-160-040-1;УВО 30-160-040;400;2524.00;19382.00;378.00;1878.00;3.0000;0.0883;336800;CORRECT;0;1;OK
10735;ВО;ВО 40-250-080-4;ВО 40-250-080;800;3222.00;21692.00;430.00;1815.00;0.2500;1.5394;186900;NEEDS CHECK;0;1;OK
10736;Ц;Ц 35-200-063-1;Ц 35-200-063;630;3895.00;14192.00;325.00;3433.00;0.5500;0.6393;181600;CORRECT;0;1;OK
10737;ВО;ВО 50-315-125-4;ВО 50-315-125;1000;2222.00;28640.00;59.00;2280.00;4.0000;0.0091;226600;CORRECT;0;1;OK
10738;ВКОП;ВКОП 30-160-040-3;ВКОП 30-160-040;400;3555.00;8113.00;272.00;2117.00;7.5000;0.0358;262600;NEEDS CHECK;0;1;OK
10739;ВО;ВО 40-250-080-5;ВО 40-250-080;800;1232.00;21963.00;494.00;720.00;1.1000;0.1537;178500;CORRECT;0;1;OK
10740;ВКОП;ВКОП 40-250-080-5;ВКОП 40-250-080;800;2925.00;19969.00;159.00;1416.00;0.5500;0.2349;278400;CORRECT;0;1;OK
